Name,StockCode,UPC,QtyOnHand,UnitPrice,Category
VAYU THCO 2.5G DISP SKYWALKER,9999800499,9999800499,0,26.0,"THCA RELATED: Flower, Carts & Vapes"
VAYU THCO FLOWER 3.5G,9999800500,9999800500,1,31.2,"THCA RELATED: Flower, Carts & Vapes"
VAYU THCO FLOWER 7G,9999800501,9999800501,1,46.8,"THCA RELATED: Flower, Carts & Vapes"
VITALITY_CORDYCEPS,9999800502,9999800502,2,43.25,EDIBLES
VITALITY LIONS MANE,9999800503,9999800503,2,40.0,EDIBLES
VITALITY REISHI,9999800504,9999800504,2,40.0,EDIBLES
VOLCAN ELECTRIC BURNER,9999800506,9999800506,0,57.2,HOOKAH RELATED
VYBE STRAWBERRY KIWI,1011442280,810114422809,1,7.0,NICOTINE VAPES
VYBE STRAWBERRY MILKSHAKE,1011442289,810114422892,0,7.0,NICOTINE VAPES
WWC PEN 1GR,9999800511,9999800511,4,26.0,"THCA RELATED: Flower, Carts & Vapes"
YMY GUMMIES JAR,9999800519,9999800519,3,33.28,EDIBLES
ZOMBIE MILK CHOCOLATE D9,1015974145,810159741453,3,20.0,EDIBLES
ZYN 6MG COOL MINT,9999800527,9999800527,5,9.99,TOBACCO PRODUCTS
CUVIE 2.0 NO NIC MINT,3710545800,6937105458006,3,18.99,NICOTINE VAPES
RAZ LTX 25K WINTERGREEN,"7286650764, 7277797154",6972777971545,4,35.0,NICOTINE VAPES
RAZ LTX 25K SOUR APPLE ICE,7286650668,6972866506689,0,35.0,NICOTINE VAPES
FUME INFINITY TROPICAL FRUIT,4182173368,6941821733682,3,21.0,NICOTINE VAPES
ZYN 6MG COOL MINT,0924990003,609249900036,3,9.99,TOBACCO PRODUCTS
RAZ LTX 25K STRAWBERRY BURST,"7286650756, 7826966042",6978269660423,3,35.0,NICOTINE VAPES
RAZ 9K STRAWBERRY WATERMELON,7031364211,6970313642119,0,30.0,NICOTINE VAPES
RAZ LTX 25K CLEAR SAPPHIRE,"7286650816, 7277797156",6972866508164,5,35.0,NICOTINE VAPES
SWISHER SWEETS CLASSIC WHITE GRAPE,2590022908,025900229085,13,1.5,TOBACCO PRODUCTS
FIRE VYBZ KARTEL PREMIUM CRUSH GRABBA,9652005575,796520055759,38,1.0,TOBACCO PRODUCTS
FIRE VYBZ KARTEL PREMIUM HOT GRABBA,9652005574,0000,39,3.0,TOBACCO PRODUCTS
COCO NARA CHARCOAL 120PC,8700055312,5287000553124,1,21.99,HOOKAH RELATED
PILLOW TALK NIC CONTROL 40K COOL MINT,1202409046,812024090468,0,25.0,NICOTINE VAPES
PILLOW TALK NIC CONTROL 40K PURE TOBACCO,1202409057,812024090574,0,25.0,NICOTINE VAPES
COCONARA CHARCOAL QUICKLIGHTING,1929101229,819291012292,11,3.5,HOOKAH RELATED
GEEKBAR X 25K STRAWBERRY WATERMELON,1016428177,810164281777,0,30.0,NICOTINE VAPES
RAZ LTX 25K FROZEN RASPBERRY WATERMELON,7286650746,6972866507464,0,35.0,NICOTINE VAPES
FUME 50MG MANGO MINT 120 ML,4182173015,6941821730155,0,30.0,NICOTINE VAPES
FUME 50MG CLEAR,4182172971,6941821729715,3,15.0,VAPE JUICES
MA CANNABIS INFUSED BERRY 16OZ CAN,9394591436,793945914364,2,12.0,"THCA RELATED: Flower, Carts & Vapes"
SUPER LOOPER DISPOSABLE 1GR HYBRID SUNSET SHERBET,1011004766,810110047662,3,30.0,"THCA RELATED: Flower, Carts & Vapes"
SUPER LOOPER DISPOSABLE 1GR INDICA APPLES BANANAS,1011004733,810110047334,1,30.0,"THCA RELATED: Flower, Carts & Vapes"
SUPER LOOPER DISPOSABLE 1GR SATIVA LEMON SLUSHIE,1011004764,810110047648,0,30.0,"THCA RELATED: Flower, Carts & Vapes"
RAZ LTX 25K STRAWBERRY ORANGE THANG,"7286650760, 7598405684",6972866507600,0,35.0,NICOTINE VAPES
RAZ LTX 25K TRIPLE BERRY GUSH,7031364876,6970313648760,0,35.0,NICOTINE VAPES
BACKWOODS 5PK HONEY,7161030183,071610301832,8,7.0,TOBACCO PRODUCTS
TORCH PRESSURE 3.5GR INDICA SOUR LIME DIESEL,1014247871,810142478717,0,26.0,"THCA RELATED: Flower, Carts & Vapes"
IGET POD TOBACCO,3692764374,6936927643744,5,15.0,NICOTINE VAPES
CYRIL CLASSIC BURNER 1500 POWER,0985113975,0000,0,25.0,HOOKAH RELATED
BURN 0.7GR PRE-ROLL HYBRID,3403812241,734038122419,4,5.0,"THCA RELATED: Flower, Carts & Vapes"
ZYN 6MG CITRUS,0924990702,609249907028,3,9.99,TOBACCO PRODUCTS
GEEKBAR X 25K COOL MINT,1012543998,810125439988,8,30.0,NICOTINE VAPES
EXOTIC CARTS VAPES,9999998955,0000,1,35.0,"THCA RELATED: Flower, Carts & Vapes"
RAZ LTX 25K STRAWBERRY PEACH GUSH,7031364844,6970313648449,0,35.0,NICOTINE VAPES
FUME ULTRA TROPICAL FRUIT,7471014485,6974710144856,10,16.0,NICOTINE VAPES
RAZ 9K BLUE RAZ B-POP,7031364140,6970313641402,0,30.0,NICOTINE VAPES
RAZ LTX 25K BLUE RAZ ICE,"7286650768, 7826966059, 9011000070",6978269660591,5,35.0,NICOTINE VAPES
AL FAKHER 50G ORANGE CERAMSICLE,9110909746,0000,10,5.99,HOOKAH RELATED
FUME EXTRA SUMMER BLACK ICE,7471014700,6974710147000,0,13.0,NICOTINE VAPES
TORCH PRESSURE INDICA ZOREOS,1014247865,810142478656,0,26.0,"THCA RELATED: Flower, Carts & Vapes"
GEEKBAR X 25K PEACH PERFECT SLUSH,1016428268,810164282682,4,30.0,NICOTINE VAPES
RAZ LTX 25K BLUE RAZ GUSH,7031364858,6970313648586,0,35.0,NICOTINE VAPES
GEEKBAR X 25K ORANGE SLUSH,1016428274,810164282743,5,30.0,NICOTINE VAPES
GEEKBAR X 25K GRAPE SLUSH,1016428276,810164282767,5,30.0,NICOTINE VAPES
RAZ 9K STRAWBERRY ORANGE MANGO,7031364139,6970313641396,0,30.0,NICOTINE VAPES
FUME EXTRA MIAMI MINT,7471014668,6974710146683,8,13.0,NICOTINE VAPES
BACKWOODS 5PK AROMATIC,7161020341,071610203419,0,7.5,TOBACCO PRODUCTS
AL FAKHER 25OG MINT WITH CREAM FLAVOR,9110816079,6291108160794,1,25.99,HOOKAH RELATED
AL FAKHER 250G VANILLA,9110816695,6291108166956,2,26.99,HOOKAH RELATED
AL FAKHER 50G CHERRY,9110816185,6291108161852,8,5.99,HOOKAH RELATED
SUPER LOOPER DISPOSABLE 1GR INDICA GRAPE,1011004765,810110047655,0,30.0,"THCA RELATED: Flower, Carts & Vapes"
TORCH PRESSURE 3.5GR SATIVA ZKITTLE POP,1014247859,810142478595,0,26.99,"THCA RELATED: Flower, Carts & Vapes"
TORCH PRESSURE 3.5GR INDICA RAINBOW TRUFFLE,1014247869,810142478694,0,26.99,"THCA RELATED: Flower, Carts & Vapes"
BACKWOODS 5PK NOLA BANANA FOSTERS,7161021216,071610212169,7,8.0,TOBACCO PRODUCTS
TORCH DIAMOND 3.5GR CART INDICA WHITE TRUFFLE,1014247328,810142473286,0,35.0,"THCA RELATED: Flower, Carts & Vapes"
LIFTED LOLLIES 30MG SOUR APPLE,7882216083,678822160839,0,3.99,EDIBLES
TRE HOUSE PEANUT BUTTER MAGIC MUSHROOM 50G,1013537443,810135374439,0,40.0,EDIBLES
INFINITY BLISS MAGIC MUSHROOM CHOCOLATE,2541489584,725414895843,0,30.0,EDIBLES
RAZ LTX 25K BLUEBERRY PUNCH,"7827153002, 7277797142",6972777971422,0,35.0,NICOTINE VAPES
CHILLI PEPPER HAND PIPE,9999993879,0000,1,20.0,HOOKAH RELATED
ICE POP HAND PIPE,9999919464,0000,1,25.0,HOOKAH RELATED
THE STRONGEST DISPOSABLE 3GR,5420129948,2354201299489,0,35.99,"THCA RELATED: Flower, Carts & Vapes"
LEMONADE THCA VAPE 2GR,9568228462,695682284628,0,26.0,"THCA RELATED: Flower, Carts & Vapes"
EZ-A CAPSULES,6001226710,860012267101,2,12.99,EDIBLES
SWISHER SWEETS COOKIES N CREAM,2590022545,025900225452,36,1.5,TOBACCO PRODUCTS
COOKIES PEN 3GR SATIVA APPLES BANANA,9568228739,695682287391,0,35.0,"THCA RELATED: Flower, Carts & Vapes"
COOKIES PEN 3GR SATIVA BLUE RAZ,9568228740,695682287407,4,30.0,"THCA RELATED: Flower, Carts & Vapes"
DOZO LIVE ROSIN 2.5GR HYBRID RAINBOW ROPES,0985117147,609851171473,0,40.0,"THCA RELATED: Flower, Carts & Vapes"
DOZO LIVE ROSIN 2.5GR SATIVA BLUEBERRY BLAST,0985117163,609851171633,0,40.0,"THCA RELATED: Flower, Carts & Vapes"
TRE HOUSE MAGIC MUSE COOKIES & CREAM,1013537006,810135370066,10,30.0,EDIBLES
PUFF LA PRE ROLL 3.5GR JAR,000353517,0000,0,45.99,"THCA RELATED: Flower, Carts & Vapes"
SPRINKLEZ 2GR HYBRID BLACK CHERRY CHEESECAKE,000353617,0000,6,40.0,"THCA RELATED: Flower, Carts & Vapes"
CUVIE PLUS BLUEBERRY LEMONADE,7382670122,6973826701229,6,14.99,NICOTINE VAPES
RAZ LTX 25K TROPICAL GUSH,7031364856,6970313648562,0,35.0,NICOTINE VAPES
RAZ LTX 25K SOUR RASPBERRY PUNCH,7827153006,6978271530066,0,35.0,NICOTINE VAPES
BLACK MILD CREAM,7013710042,070137100423,18,1.5,TOBACCO PRODUCTS
WIWI FARES SHISHA 100K TWO APPLE,4182173489,6941821734894,0,45.99,HOOKAH RELATED
GEEKBAR 15K BLUE RAZZ ICE,1012543592,810125435928,6,30.0,NICOTINE VAPES
CUVIE PLUS TRIPLE BERRY,2374201546,6923742015467,5,14.99,NICOTINE VAPES
CUVIE PLUS STRAWBERRY,7157899428,6971578994289,4,14.99,NICOTINE VAPES
SMOOKAH STRAWBERRY KIWI 100K,8546907715,285469077156,0,45.99,HOOKAH RELATED
PULSE THC INDICA BLUE BUBBA DREAM,1499811295,614998112951,2,25.0,"THCA RELATED: Flower, Carts & Vapes"
CUVIE PLUS SOUR APPLE ICE,2374201534,6923742015344,5,14.99,NICOTINE VAPES
CUVIE PLUS MEXICAN MANGO,2374201525,6923742015252,5,14.99,NICOTINE VAPES
LOOSE LEAF 2PK COOKIES CINNAMON MILK,"1015986277, 1015986344",810159863445,7,3.5,TOBACCO PRODUCTS
CUVIE 2.0 NO NIC GRAPE,3710545799,6937105457993,0,18.99,NICOTINE VAPES
CUVIE 2.0 NO NIC BLACK ICE,3710545796,6937105457962,4,18.99,NICOTINE VAPES
FUME PRO 30K STRAWBERRY WIND,4182173556,6941821735563,0,27.0,NICOTINE VAPES
FUME PRO 30K MIAMI MINT,4182173567,6941821735679,3,27.0,NICOTINE VAPES
FUME PRO 30K FLORIDA TROPICAL BREEZE,4182173562,6941821735624,0,27.0,NICOTINE VAPES
FUME PRO 30K DUBAI CHOCOLATE,4182173569,6941821735693,3,27.0,NICOTINE VAPES
FUME PRO 30K STRAWBERRY BANANA,4182173560,6941821735600,7,27.0,NICOTINE VAPES
FUME PRO 30K FREEZER ICE,4182173553,6941821735532,4,27.0,NICOTINE VAPES
FUME PRO 30K PEACH ICE,4182173555,6941821735556,2,27.0,NICOTINE VAPES
FUME PRO 30K POLAR ICE,4182173568,6941821735686,4,27.0,NICOTINE VAPES
DOZO LIVE ROSIN 2.5GR SATIVA SOUR TANGIE PATCH,0985117157,609851171572,0,40.0,"THCA RELATED: Flower, Carts & Vapes"
MUFFINS SINGLE DIAMOND INFUSED PRE-ROLL HYBRID BLUE VELVET DREAM,1331063458,713310634581,0,6.0,"THCA RELATED: Flower, Carts & Vapes"
MOCHI GUMMIES 2PK MEGADOSE PASSION LYCHEE GRAPE,"6915218206, 6915218203, 6915218200",769152182001,0,8.99,EDIBLES
SHROOMZ THC MUSHROOM CHOCOLATE 6000MG,7744346618,977443466185,0,30.0,EDIBLES
BB PEN 1GR INDICA KOSHER KUSH,9823228213,598232282139,4,17.99,"THCA RELATED: Flower, Carts & Vapes"
BB PEN 1GR HYBRID SOULMATE,9823228217,598232282177,0,17.99,"THCA RELATED: Flower, Carts & Vapes"
BB PEN 3GR HYBRID ANIMAL BREATH,9823228181,598232281811,1,35.0,"THCA RELATED: Flower, Carts & Vapes"
BB PEN 3GR INDICA DONNY BURGER,9823228184,598232281842,1,35.0,"THCA RELATED: Flower, Carts & Vapes"
GEEKBAR X 25K STRAWBERRY JAM,1016428324,810164283245,0,30.0,NICOTINE VAPES
BB PEN 1GR SATIVA MIAMI HAZE,9823228214,598232282146,5,17.99,"THCA RELATED: Flower, Carts & Vapes"
SHRUMFUZED 2PK 800MG,6616272434,766162724344,4,9.99,"THCA RELATED: Flower, Carts & Vapes"
COOKIES PEN 3GR INDICA CEREAL MILK,9568228741,695682287414,5,30.0,"THCA RELATED: Flower, Carts & Vapes"
ZLAND VAPING DEVICE,"1015875352, 1015875350",810158753525,0,9.99,NICOTINE VAPES
HEMP LUCID FOCUS GUMMIED 2PK GRAPE,1003529221,0000,3,8.0,EDIBLES
HEMP LUCID STRESS GUMMIES 2PK,1003529223,810035292239,1,8.0,EDIBLES
NUUD VEGAN SEX BITES GREEN APPLE FOR MALE,2105234100,921052341005,8,9.99,EDIBLES
NUUD VEGAN SEX BITES STRAWBERRY FOR FEMALE,2105234120,921052341203,16,9.99,EDIBLES
NUUD VEGANSEX BITES BLUEBRRY  FOR MALE,2105234090,0000,20,9.99,EDIBLES
NYKD 6MG BERRY LEMON ICE,4246101515,642461015157,1,7.99,TOBACCO PRODUCTS
NYKD 6MG SPEARMINT,4246108461,0000,2,7.99,TOBACCO PRODUCTS
NYKD 6MG PEPPERMINT,4246107763,642461077636,0,7.99,TOBACCO PRODUCTS
NYKD 6MG CRISP MINT,6099478988,0000,2,7.99,TOBACCO PRODUCTS
NYKD 6MG TROPICAL ICE,4246112656,642461126563,0,7.99,TOBACCO PRODUCTS
SUBLIME DRINK,2059550822,720595508223,1,9.99,EDIBLES
MUFFINS SINGLE DAIMOND INFUSED PRE-ROLL SATIVA LEMON BURST,1331063461,713310634611,0,6.0,"THCA RELATED: Flower, Carts & Vapes"
MUFFINS SINGLE DIAMOND INFUSED PRE-ROLL INDICA PURPLE PASTRY,1331063462,713310634628,5,6.0,"THCA RELATED: Flower, Carts & Vapes"
HEMP LUCID GUMMIES TRIPS BERRY BLAST OFF 2PK,1003529224,810035292246,0,6.0,EDIBLES
HEMP LUCID D9 THC SINGLE SERVE BEVERAGE ENHANCER,1003529226,810035292260,3,5.99,"THCA RELATED: Flower, Carts & Vapes"
OLIT HOOKALIT  40K LADY KILLER,7785560012,6977855600126,1,35.0,NICOTINE VAPES
OLIT HOOKALIT 40K COOL MINT,7556984692,6975569846922,4,35.0,NICOTINE VAPES
OLIT HOOKALIT 40K BLUEBERRY ICE,7556984958,6975569849589,3,35.0,NICOTINE VAPES
OLIT HOOKALIT 40K  GRAPE ICE,7556984691,6975569846915,2,35.0,NICOTINE VAPES
OLIT HOOKALIT 40K PEACH MANGO WATERMELON,7556984690,6975569846908,1,35.0,NICOTINE VAPES
PREMIUM LEAF ORGANIC GRABB CHIPS,0080930502,000809305023,7,2.99,TOBACCO PRODUCTS
HONEY MAGICARE HEMP INFSUSED HONEY 15MG,5893371136,0000,1,7.99,EDIBLES
HONEY MAGICARE HONEY D9 THC 25MG,8715779097,0000,0,7.99,EDIBLES
DOZO LIVE ROSIN 2.5 SATIVA PINEAPPLE,0985117153,609851171534,0,40.0,"THCA RELATED: Flower, Carts & Vapes"
DOZO LIVE ROSIN 2.5 CANDYLAND SATIVA,0985117161,609851171619,0,40.0,"THCA RELATED: Flower, Carts & Vapes"
BB MOONROCK PRE ROLL 2GR SATIVA,"9823228154, 9823228153",598232281538,19,12.0,"THCA RELATED: Flower, Carts & Vapes"
BB PEN 1GR HYBRID CINDERELLA 99,9823228216,598232282160,4,17.99,"THCA RELATED: Flower, Carts & Vapes"
UNHINGED THCP LIVE SUGAR RESIN 15PK GUMMIES,"5006999400, 5006728396",850067283966,1,15.0,EDIBLES
AFTER HOURS THCA CONCENTRATE HYBRID,5005259436,850052594367,0,25.0,"THCA RELATED: Flower, Carts & Vapes"
CUVIE MARS BLACK DRAGON,3710542628,6937105426289,3,20.0,NICOTINE VAPES
FUME EXTRA PINK LEMONADE,7471014384,6974710143842,9,13.0,NICOTINE VAPES
MUFFINS HASH HOLE PRE-ROLL 2G HYBRID,1331063588,713310635885,0,12.0,"THCA RELATED: Flower, Carts & Vapes"
NAKED 0MG CUBAN BLEND,4009460098,840094600980,2,18.0,VAPE JUICES
ADALYA 50G STRAWBERRY SPLASH,8151138771,8681511387716,17,5.99,HOOKAH RELATED
DOZO LIVE ROSIN 2.5G SATIVA  TWISTED TWIZZLERS,0985117155,609851171558,0,40.0,"THCA RELATED: Flower, Carts & Vapes"
RAZ LTX 25K ZERO NIC STRAWBERRY BURST,7286650296,6972866502964,0,35.0,NICOTINE VAPES
RAZ 9K ZERO NIC STRAWBERRY ICE,7598405986,6975984059860,0,30.0,NICOTINE VAPES
OLIT HOOKALIT 40K  PINEAPPLE COCONUT,7785560132,6977855601321,2,35.0,NICOTINE VAPES
NEXA PIX 35K WATERMELON ICE,9713654860,4897136548607,2,28.0,NICOTINE VAPES
NEXA PIX 35K PEACH DIVE,9713654922,4897136549222,1,28.0,NICOTINE VAPES
NEXA PIX 35K BLUE RAZZ ICE,9713654919,4897136549192,3,28.0,NICOTINE VAPES
NEXA PIX 35K FCUKING FAB,9713654863,4897136548638,0,28.0,NICOTINE VAPES
NEXA PIX 35K STRAWBERRY ICE,9713654861,4897136548614,3,28.0,NICOTINE VAPES
NEXA PIX 35K MIAMI MINT,9713654920,4897136549208,3,28.0,NICOTINE VAPES
CUVIE PLUS TOBACCO,"7382670819, 2374201975",6923742019755,5,14.99,NICOTINE VAPES
POLKA DOT MAGIC MUSHROOM BAR COOKIES AND CREAM,8464668650,684646686509,8,35.0,EDIBLES
POLKA DOT MAGIC MUSHROOM BAR THE ORIGINAL,8464668658,684646686585,0,35.0,EDIBLES
SMAKD PEN 2GR INDICA DESERT LIME,5677338715,356773387153,4,26.99,"THCA RELATED: Flower, Carts & Vapes"
SMAKD PEN 2GR SATIVA TANGERINE DREAM,5677338712,356773387122,0,26.99,"THCA RELATED: Flower, Carts & Vapes"
BB MOONROCK PRE ROLL 2GR HYBRID,"9823228251, 9823228158",598232282511,8,12.0,"THCA RELATED: Flower, Carts & Vapes"
BB MOONROCK PRE ROLL 2GR INDICA,"9823228257, 9823228205, 9823228155",598232282573,9,12.0,"THCA RELATED: Flower, Carts & Vapes"
COOKIES PEN 3GR INDICA ADIOS MOTHER FCKER,9568229024,695682290247,3,35.0,"THCA RELATED: Flower, Carts & Vapes"
AFTER HOURS RIZE MUSHROOM CHOCOLATE,"3485533039, 3485533938, 3485500515",634855330397,0,35.0,EDIBLES
GRABBA LEAF CRUSHED BAG,5590600752,855906007529,17,3.0,TOBACCO PRODUCTS
PUFF LA PEN 2GR INDICA,2410000000,55444,2,45.0,"THCA RELATED: Flower, Carts & Vapes"
PUFF LA PEN 2GR HYBRID,5010000001,0000,0,45.0,"THCA RELATED: Flower, Carts & Vapes"
SAD BOY 48MG BLUEBERRY JAM,8004289310,0000,2,16.0,VAPE JUICES
AFTER HOURS TRIPPY GUMMIES CHERRY 10PK,5005259437,0000,0,29.0,EDIBLES
AFTER HOURS TRIPPY GUMMIES WATERMELON 10PK,5005259438,0000,1,29.0,EDIBLES
BB PEN 1GR SATIVA PINEAPPLE EXPRESS,9823228215,598232282153,0,17.99,"THCA RELATED: Flower, Carts & Vapes"
LOST MARY PRO SCARY BERRY,5671640609,5056716406099,2,27.99,NICOTINE VAPES
SNIPE PRE ROLL 2GR HYBRID SOUL ASSASSIN,"5006791929, 5007198643",850071986433,0,5.0,"THCA RELATED: Flower, Carts & Vapes"
SNIPE PRE ROLL 2GR INDICA GUERILLA,5006791930,850067919308,0,5.0,"THCA RELATED: Flower, Carts & Vapes"
SNIPE PRE ROLL 2GR SATIVA LOVE POTION,5006791928,850067919285,0,5.0,"THCA RELATED: Flower, Carts & Vapes"
FUME ULTRA POLAR ICE,7471014730,6974710147307,4,16.0,NICOTINE VAPES
FUME PRO 30K BLACK ICE,4182173561,6941821735617,3,27.0,NICOTINE VAPES
LIFTED LOLLIES 30MG PINEAPPLE,7882200030,678822000302,4,3.99,"THCA RELATED: Flower, Carts & Vapes"
LIFTED LOLLIES 30MG WATERMELON,7882200029,678822000296,3,3.99,"THCA RELATED: Flower, Carts & Vapes"
LIFTED LOLLIES 30MG SOUR APPLE,7882200031,678822000319,5,3.99,"THCA RELATED: Flower, Carts & Vapes"
NAKED 12MG STRAWBERRY POM,4009460039,840094600393,3,18.0,NICOTINE VAPES
PUFF LA PEN 2GR SATIVA,9999951036,0000,0,45.0,"THCA RELATED: Flower, Carts & Vapes"
COOKIES GUMMIES 2500MG JAR *SALE*,2659762583,726597625838,0,15.0,EDIBLES
FOUR SEASON 12MG MENTHOL TOBACCO,5003743545,850037435456,2,18.0,NICOTINE VAPES
FRUIT MONSTER 48MG MANGO PEACH GUAVA,1002278917,710022789172,1,15.99,VAPE JUICES
FRESH WOODS BANANA CREAM LEAF,7644765303,6976447653038,17,2.0,TOBACCO PRODUCTS
CUVIE PLUS SKY MINT,"7382670493, 2374202947",6973826704930,6,14.99,NICOTINE VAPES
AFTER HOURS RIZE MUSHROOM CHOCOLATE COOKIE MONSTER,3485532469,634855324693,0,35.0,EDIBLES
FRYD DISPOSABLE 2G SATIVA BERRY ZKITTLEZ,1100000007,0000,0,29.0,"THCA RELATED: Flower, Carts & Vapes"
FRYD DISPOSABLE 2G HYBRID MYSTERY FUN DIP,2345500005,2345,0,29.0,"THCA RELATED: Flower, Carts & Vapes"
FRYD DISPOSABLE 2G INDICA KIWI KUSH BERRY,1120000023,0000,0,29.0,"THCA RELATED: Flower, Carts & Vapes"
PACKMAN MINI PRE-ROLLS SATIVA PAPAYA PUNCH,9999946701,0000,0,5.0,"THCA RELATED: Flower, Carts & Vapes"
PACKMAN MINI PRE-ROLLS HYBRID RAINBOW RODE,9999993269,0000,0,5.0,"THCA RELATED: Flower, Carts & Vapes"
PACKMAN MINI PRE-ROLLS INDICA BUBBLE BATH,9999970362,0000,0,5.0,"THCA RELATED: Flower, Carts & Vapes"
RAZ LTX 25K FROZEN DRAGONFRUIT LEMON,7286650744,6972866507440,3,35.0,NICOTINE VAPES
SMAKD CARTS 2GR HYBRID LAVA CAKE,8834522311,288345223111,5,25.0,"THCA RELATED: Flower, Carts & Vapes"
FUME INFINITY STRAWBERRY WATERMELON,"4182172000, 7330411701",6941821720002,5,21.0,NICOTINE VAPES
SNIPE PRE ROLL 2GR SATIVA PURPLE HAZE,5006791933,850067919339,0,5.0,"THCA RELATED: Flower, Carts & Vapes"
SNIPE PRE ROLL 2GR HYBID PURPLE SPACE COOKIES,5006791934,850067919346,5,5.0,"THCA RELATED: Flower, Carts & Vapes"
FOUR SEASONS 12MG MENTHOL,5003743550,850037435500,1,18.0,VAPE JUICES
OLIT HOOKALIT 40K LOVE 66,7556984955,6975569849558,0,35.0,NICOTINE VAPES
OLIT HOOKALIT 40K STRAWBERRY KIWI,7785560135,6977855601352,0,35.0,NICOTINE VAPES
AFTER HOURS 4G THCA BADDER HYBRID STRAWBERRY,6000163819,860001638196,1,35.0,"THCA RELATED: Flower, Carts & Vapes"
DUTCH TROPICAL,7161020383,071610203839,25,1.5,TOBACCO PRODUCTS
AL FAKHER 250G COCONUT,9110816654,0000,2,26.99,HOOKAH RELATED
CUVIE SHISHA ICE MINT,2374200890,6923742008902,4,25.0,NICOTINE VAPES
CUVIE SHISHA BLACK ICE,2374200900,6923742009008,5,25.0,NICOTINE VAPES
CUVIE SHISHA  STRAWBERRY BANANA,2374200894,6923742008940,3,25.0,NICOTINE VAPES
CUVIE SHISHA LUSH ICE,2374200892,6923742008926,1,25.0,NICOTINE VAPES
NEXA PIXA 35K JUICY GRAPE,9713654853,4897136548539,3,28.0,NICOTINE VAPES
NEXA PIX 35K FROZEN BANANA,9713654859,4897136548591,0,28.0,NICOTINE VAPES
GEEKBAR 15K STRAWBERRY MANGO,1012543476,810125434761,5,25.0,NICOTINE VAPES
GEEKBAR 15K PINEAPPLE SAVERS,1016428374,810164283740,2,25.0,NICOTINE VAPES
GEEKBAR 15K FROZEN BLACKBERRY FAB,1012543908,810125439087,0,25.0,NICOTINE VAPES
HITZ 2GR THC DISPOSABLE HYBRID,9999930836,0000,0,45.0,"THCA RELATED: Flower, Carts & Vapes"
CHOICES LAB 2GR THC DISPOSABLE SATIVA HYBRID,9999929886,0000,0,45.0,"THCA RELATED: Flower, Carts & Vapes"
CHOICES LAB 2GR THC DISPOSABLE INDICA INDICA,9999947396,0000,0,45.0,"THCA RELATED: Flower, Carts & Vapes"
RAZ LTX 25K ICED BLUE DRAGON,"7286650758, 7826966057",6978269660577,4,35.0,NICOTINE VAPES
WIWI FARES SHISHA 100K BLACK ICE,4182173492,6941821734924,1,45.99,NICOTINE VAPES
WIWI FARES SHISHA 100K BLUEBERRY GUM,4182173490,6941821734900,1,45.99,NICOTINE VAPES
WIWI FARES SHISHA 100K MAGIC LOVE,4182173491,6941821734917,0,45.99,NICOTINE VAPES
WIWI FARES SHISHA 100K LUSH ICE,4182173493,6941821734931,0,45.99,NICOTINE VAPES
GEEKBAR X 25K BLUEBERRY JAM,1016428320,810164283207,0,30.0,NICOTINE VAPES
GEEKBAR X 25K BANANA TAFFY FREEZE,1012543818,810125438189,4,30.0,NICOTINE VAPES
GEEKBAR 15K WILD BERRY SAVERS,1016428376,810164283764,5,25.0,NICOTINE VAPES
RAZ LTX 25K GEORGIA PEACH,"7286650774, 7826966037, 9011000102",8990110001023,4,35.0,NICOTINE VAPES
LOST MARY PRO SOUR APPLE ICE,5671640524,5056716405245,8,27.99,NICOTINE VAPES
SMAKD GUMMIES 10K MG 5PK WATERMELON SPLASH,5811888657,158118886570,2,21.99,EDIBLES
AL FAKHER 1000G DIAMOND DUST,9110909293,6291109092933,2,90.0,HOOKAH RELATED
GX TONGS FOR HOOKAH,6957770144,769577701443,3,7.99,HOOKAH RELATED
LOOSELEAF VANILLA ICE CREAM CRUSH,4297884655,742978846555,5,4.0,TOBACCO PRODUCTS
VIVA LA HEMP GUMMIES 1600MG PINK BERRIES,3459834231,134598342317,10,4.0,EDIBLES
AFTER HOURS PRSNLS GREEN CRACK SATIVA PRE-ROLLS,5005259401,850052594015,3,8.0,"THCA RELATED: Flower, Carts & Vapes"
AFTER HOURS PRE ROLLS HYBRID *SALE*,5005259406,850052594060,-1,4.0,"THCA RELATED: Flower, Carts & Vapes"
POLKA DOT MUSHROOM BAR CINNAMONFRENCHTOAST,8397081264,783970812643,0,35.0,EDIBLES
POLKA DOT MUSHROOM BAR WONDERFUL WAFER,8397081272,783970812728,0,35.0,EDIBLES
POLKA DOT MUSHROOM BAR TORRONE DELIGHT,"8397081271, 8464668655",684646686554,2,36.99,EDIBLES
TORCH PEN 4GR DOUBLE DIAMOND SATIVA HYBRID,1014247103,810142471039,0,45.0,"THCA RELATED: Flower, Carts & Vapes"
TORCH PEN 4GR DOUBLE DIAMOND SATIVA HYBRID,1014247105,810142471053,0,45.0,"THCA RELATED: Flower, Carts & Vapes"
TORCH PEN 4GR DOUBLE DIAMOND INDICA HYBRID,1014247099,810142470995,4,45.0,"THCA RELATED: Flower, Carts & Vapes"
BB PEN 3GR INDICA WATERMELON KUSH,9823228180,598232281804,3,35.0,"THCA RELATED: Flower, Carts & Vapes"
