Name,StockCode,UPC,QtyOnHand,UnitPrice,Category
RAZ 9K BLUE RAZ ICE,"7598405298, 9011000006",8990110000064,2,27.0,NICOTINE VAPES
RAZ 9K BLUEBERRY WATERMELON,"7598405300, 9011000016",8990110000163,5,27.0,NICOTINE VAPES
RAZ 9K CITRONNADE,7598405306,6975984053066,0,27.0,NICOTINE VAPES
RAZ 9K MANGO COLADA,7598405304,6975984053042,0,27.0,NICOTINE VAPES
RAZ 9K TRIPLE BERRY ICE,"7598405310, 9011000018",8990110000187,1,27.0,NICOTINE VAPES
RAZ 9K WATERMELON ICE,"7598405312, 9011000014",8990110000149,6,27.0,NICOTINE VAPES
RAZ 9K RUBY,"7598405471, 9011000032",8990110000323,2,27.0,NICOTINE VAPES
RAZ 9K CHERRY LEMON,7598405316,6975984053165,0,27.0,NICOTINE VAPES
RAZ 9K VIOLET,7598405469,6975984054698,0,27.0,NICOTINE VAPES
RAZ 9K VICKY,7598405473,6975984054735,0,27.0,NICOTINE VAPES
RAZ 9K TIFFANY,7598405475,6975984054759,0,27.0,NICOTINE VAPES
RAZ 9K BLUE RAZ COTTON CLOUDZ,"7598405505, 9011000028",8990110000286,4,27.0,NICOTINE VAPES
RAZ 9K PINEAPPLE PASSIONFRUIT GUAVA,7598405516,6975984055169,0,27.0,NICOTINE VAPES
RAZ 9K CLEAR,7598405520,6975984055206,0,27.0,NICOTINE VAPES
RAZ 9K GEORGIA PEACH,"7598405564, 9011000024",8990110000248,10,27.0,NICOTINE VAPES
RAZ 9K SOUR MANGO PINEAPPLE,7598405752,6975984057521,0,27.0,NICOTINE VAPES
RAZ 9K TROPICAL STORM,7598405754,6975984057545,0,27.0,NICOTINE VAPES
ADALYA 250G HAVANA,8151138231,8681511382315,2,25.99,HOOKAH RELATED
GROOVY LEAF GRABBA PREMIUM DARK,0001877076,8600018770760,6,2.0,TOBACCO PRODUCTS
GROOVY GRABBA PREMIUM DARK LEAF,0001877007,8600018770074,4,2.0,TOBACCO PRODUCTS
ADALYA 250G MINT,8151138255,8681511382551,3,25.99,HOOKAH RELATED
ADALYA 250G LOVE 66,8151138242,8681511382421,3,25.99,HOOKAH RELATED
ADALYA 50G ENGLISH LORD,8151138351,8681511383510,5,5.99,HOOKAH RELATED
ADALYA 250G BERLIN NIGHTS,8151138588,8681511385880,1,25.99,HOOKAH RELATED
ADALYA 50G HAWAII,8151138660,8681511386603,8,5.99,HOOKAH RELATED
ADALYA 50G LOVE 66,8151138677,8681511386771,7,5.99,HOOKAH RELATED
ADALYA 50G MINT,8151138691,8681511386917,0,5.99,HOOKAH RELATED
ADALYA 50G BLUE MLN,8151138759,8681511387594,0,5.99,HOOKAH RELATED
ADALYA 50G MI AMOR,8165570011,8681655700112,1,5.99,HOOKAH RELATED
ADALYA 250G WATERMELON,8165576530,8681655765302,1,25.99,HOOKAH RELATED
TEQUILA VAPE PEACH MANGO PINEAPPLE,8020137964,9780201379648,0,15.0,NICOTINE VAPES
SHROOMZ GUMMIES 1000MG BLUE RAZZ INDICA 2PK,7744346626,977443466260,0,7.5,EDIBLES
SQUAD JAR GRINDER,9999969021,0000,14,12.99,GRINDERS
SQUAD GRINDER,9999965798,0000,8,6.5,GRINDERS
AL FAKHER 250G MAGIC LOVE,9110816772,0000,1,25.99,HOOKAH RELATED
ADALYA 250G MI AMOR,8165571753,8681655717530,3,25.99,HOOKAH RELATED
POD JUICE 6MG JEWEL MINT,1100361324,211003613245,1,18.0,VAPE JUICES
FRONTO KING DARK CRUSH,6098937964,660989379643,15,3.64,TOBACCO PRODUCTS
RAZ 9K DAY CRAWLER,7031364356,6970313643567,0,27.0,NICOTINE VAPES
DOG GRINDER,5236901559,652369015593,1,25.0,GRINDERS
DOZO PEN 2.5GR SATIVA SOUR TANGIE,0985117157,609851171572,0,40.0,THCA PRODUCTS
DOZO PEN 2.5GR SATIVA PINEAPPLE SLURPY,0985117153,609851171534,0,40.0,THCA PRODUCTS
MOCHI CHEW 1PK,3511201073,735112010738,0,9.99,EDIBLES
RAZ LTX 25K MIAMI MINT,"7286650770, 7826966035",6972866507709,1,32.0,NICOTINE VAPES
RAZ LTX 25K FROZEN BANANA,"7286650748, 7277797170",6972866507488,5,32.0,NICOTINE VAPES
RAZ LTX 25K BANGIN SOUR BERRIES,7286650776,6972866507761,0,32.0,NICOTINE VAPES
SMOK TFV16 TANK 9ML KIT BLACK PLATING,4069562977,0000,1,37.0,DEVICES: BATTERIES & MODS
VAPORESSO XROS 4 MINI ICE PURPLE,4349869717,6943498697175,0,23.0,DEVICES: BATTERIES & MODS
VAPORESSO XROS 4 MINI ICE BLUE,4349869716,6943498697168,0,23.0,DEVICES: BATTERIES & MODS
VAPORESSO ARMOUR G KIT BROWN,4349860069,6943498600694,0,45.0,DEVICES: BATTERIES & MODS
SMOK RPM 80 KIT BLACK CARBON FIBER,4069564099,0000,1,40.0,DEVICES: BATTERIES & MODS
INNEVAPE 0MG HEISENBERG SOUR APPLE,5317637855,0000,2,15.0,VAPE JUICES
INNEVAPE 6MG HEISENBERG BERRY,5317637802,053176378022,1,15.0,VAPE JUICES
INNEVAPE 6MG HEISENBERG,5317636108,0000,1,15.0,VAPE JUICES
POD JUICE 3MG JEWEL MINT,1100361323,211003613238,2,18.0,VAPE JUICES
FRUIT MONSTER 48MG PASSIONFRUIT ORANGE GUAVA,1002278932,0000,2,16.0,VAPE JUICES
YOCAN KODO PLUS BATTERY,"7588608153, 7588608154, 7588608150, 7588608155, 7588608151, 7588608152",6975886081532,4,14.99,DEVICES: BATTERIES & MODS
YOCAN KODO ANIMAL MINI WOLF,7588608406,6975886084069,0,12.99,DEVICES: BATTERIES & MODS
YOCAN KODO ANIMAL MINI CAT,7588608256,6975886082560,0,12.99,DEVICES: BATTERIES & MODS
YOCAN KODO ANIMAL MINI LION,7588608268,6975886082683,0,12.99,DEVICES: BATTERIES & MODS
YOCAN KODO ANIMAL MINI GORILLA,7588608401,6975886084014,0,12.99,DEVICES: BATTERIES & MODS
BACKWOODS 5PK SMOKED CARAMEL,7161021169,071610211698,2,7.5,TOBACCO PRODUCTS
BLACK & MILD WINE SINGLE WOOD TIP,7013710529,070137105299,38,1.5,TOBACCO PRODUCTS
IGET 20K CHERRY POMEGRANATE,3692763410,6936927634100,0,10.0,NICOTINE VAPES
IGET 20K DOUBLE APPLE,3692763401,6936927634018,0,10.0,NICOTINE VAPES
IGET 20K BLUEBERRY ICE,3692763407,6936927634070,2,10.0,NICOTINE VAPES
IGET 20K PASSION FRUIT GRAPE ORANGE,3692763416,6936927634162,2,10.0,NICOTINE VAPES
IGET 20K GRAPE ICE,3692763398,6936927633981,0,10.0,NICOTINE VAPES
IGET 20K MINT,3692763405,6936927634056,0,10.0,NICOTINE VAPES
IGET 20K BLACKBERRY POMEGRANATE CHERRY ICE,3692763411,6936927634117,0,10.0,NICOTINE VAPES
IGET 20K STRAWBERRY WATERMELON,3692763403,6936927634032,0,10.0,NICOTINE VAPES
IGET 20K STRAWBERRY KIWI,3692763404,6936927634049,0,10.0,NICOTINE VAPES
IGET 20K WATERMELON BLUEBERRY,3692763412,6936927634124,4,10.0,NICOTINE VAPES
IGET 20K BLACKBERRY ICE,3692763402,6936927634025,2,10.0,NICOTINE VAPES
IGET 20K CLASSIC TOBACCO,3692764264,6936927642648,0,10.0,NICOTINE VAPES
TORNADO CHARCOAL 72CT BOX,1310727095,313107270956,1,12.0,HOOKAH RELATED
NAKED SALT 35MG MANGO,9999975081,0000,1,15.0,VAPE JUICES
NAKED SALT 50MG MANGO,9999998126,0000,1,15.0,VAPE JUICES
AL FAKHER 50G BERRY,9110816171,6291108161715,0,5.99,HOOKAH RELATED
HQD CUVIE PLUS BLUEBERRY LEMONADE,"7382670122, 2374201965",6973826701229,5,14.0,NICOTINE VAPES
RAZ LTX 25K ORANGE MANGO,7286650991,6972866509918,0,32.0,NICOTINE VAPES
GEEKBAR 15K COOL MINT,1016428093,810164280930,6,26.0,NICOTINE VAPES
EXOTIC CARTS CART 1GR,9999994768,0000,0,35.0,THCA PRODUCTS
RAZ LTX 25K MANGO LOCO,7286650814,6972866508140,0,32.0,NICOTINE VAPES
RAZ LTX 25K BLACK CHERRY PEACH,"7286650790, 7826966055",6978269660553,4,32.0,NICOTINE VAPES
RAZ LTX 25K FROZEN RASPBERRY WATERMELON,7286650746,6972866507464,0,32.0,NICOTINE VAPES
RAZ LTX 25K BLUE RAZ ICE,"7286650768, 7826966059, 9011000070",6972866507686,2,32.0,NICOTINE VAPES
RAZ LTX 25K SOUR WATERMELON PEACH,7286650780,6972866507808,0,32.0,NICOTINE VAPES
RAZ LTX 25K FROZEN JUICY STRAWBERRY,7286650742,6972866507426,0,32.0,NICOTINE VAPES
RAZ LTX 25K NIGHT CRAWLER,"7286650762, 7826966044",6972866507624,5,32.0,NICOTINE VAPES
RAZ LTX 25K NEW YORK MINT,"7286650664, 7826966034",6978269660348,3,32.0,NICOTINE VAPES
RAZ LTX 25K SOUR APPLE WATERMELON,7286650778,6972866507785,0,32.0,NICOTINE VAPES
RAZ LTX 25K SOUR APPLE ICE,"7286650668, 7826966070, 7827153045",6978269660706,5,32.0,NICOTINE VAPES
RAZ LTX 25K STRAWBERRY KIWI PEAR,"7286650788, 7277797176",6972777971767,0,32.0,NICOTINE VAPES
RAZ LTX 25K FIRE & ICE,7286650290,6972866502902,0,32.0,NICOTINE VAPES
GEEKBAR X 25K SOUR FCUKING FAB,1012543834,810125438349,5,30.0,NICOTINE VAPES
GEEKBAR X 25K STRAWBERRY COLADA,1012543994,810125439940,1,30.0,NICOTINE VAPES
GEEKBAR X 25K SOUR MANGO PINEAPPLE,1012543820,810125438202,0,30.0,NICOTINE VAPES
GEEKBAR X 25K STRAWBERRY B-BURST,1012543832,810125438325,0,30.0,NICOTINE VAPES
GEEKBAR X 25K BLACKBERRY BLUEBERRY,"1012543992, 1767315709",6917673157099,3,30.0,NICOTINE VAPES
CANDY KING SALT ICE 35MG STRAWBERRY WATERMELON BUBBLEGUM,4421682817,644216828173,2,13.99,VAPE JUICES
CANDY KING SALT 35MG HARD APPLE,4421690972,644216909728,2,13.99,VAPE JUICES
SMOK TFV18 TANK 7.5ML KIT PLATING MATTE BLACK,4069567309,6940695673094,1,40.0,DEVICES: BATTERIES & MODS
GEEKBAR 15K SOUR WATERMELON DROP,1016428084,810164280848,0,26.0,NICOTINE VAPES
URB FLIGHT FUEL 710 CART 2GR INDICA BLUEBERRY COOKIES,1008884705,810088847059,0,29.99,THCA PRODUCTS
URB FLIGHT FUEL 710 CART 2GR HYBRID SUGAR COOKIE,1008884699,810088846991,0,29.99,THCA PRODUCTS
URB FLIGHT FUEL 710 CART 2GR SATIVA STRAWBERRY KUSH,1008884695,810088846953,0,29.99,THCA PRODUCTS
GEEKBAR X 25K ATL MINT,1016428185,810164281852,0,30.0,NICOTINE VAPES
RAZ LTX 25K BLUEBERRY WATERMELON,"7286650766, 7826966067",6978269660676,4,32.0,NICOTINE VAPES
DUTCH MASTERS 3PK CHOCOLATE,7161049853,071610498532,16,3.5,TOBACCO PRODUCTS
COCO NARA CHARCOAL 120CT,8700055312,5287000553124,0,19.99,HOOKAH RELATED
305 VALERA LOPEZ CIGARS,"TSP00558C, TTED4/48H, TRB00550M, TGD00660C, TGD00660M, TRB00550C, TDC07/50M, TDC07/50H, TTR00652M, TTR00652H, TTR00652C, TSPT0754M, TSPT0754H",0000,59,6.99,TOBACCO PRODUCTS
HQD CUVIE PLUS BLACK DRAGON,3710544836,6937105448366,4,14.0,NICOTINE VAPES
RAZ 9K GRAPE ICE,"7598405308, 9011000012",8990110000125,5,27.0,NICOTINE VAPES
SLAPWOODS RUSSIAN CREAM,3860728294,738607282948,0,7.99,TOBACCO PRODUCTS
RAZ 9K STRAWBERRY SHORTCAKE,7598405288,6975984052885,0,27.0,NICOTINE VAPES
GEEKBAR X 25K WATERMELON ICE,1012543842,810125438424,0,30.0,NICOTINE VAPES
GEEKBAR X 25K BANANA TAFFY FREEZE,1012543818,810125438189,0,30.0,NICOTINE VAPES
GEEKBAR X 25K MIAMI MINT,"1012543838, 1012543924",810125438387,1,30.0,NICOTINE VAPES
WWC PEN 1GR,9999970170,0000,3,26.99,THCA PRODUCTS
SHARK HOOKAH FOIL ROUNDED 5.5IN,2540261259,8425402612590,7,4.0,HOOKAH RELATED
HOT PLATE ELECTRIC BURNER,9999937964,0000,1,25.0,HOOKAH RELATED
RAZ LTX 25K WATERMELON ICE,7286650782,6972866507822,5,32.0,NICOTINE VAPES
VAPORESSO XROS PRO KIT BLUE,4349865341,6943498653416,1,55.0,DEVICES: BATTERIES & MODS
VAPORESSO XROS PRO KIT RED,4349865340,6943498653409,0,45.0,DEVICES: BATTERIES & MODS
SMOK NOVO X KIT BLACK STABILIZING WOOD,4069564800,0000,1,46.0,DEVICES: BATTERIES & MODS
CANNABIS MOCKTAIL CREATOR,9999922030,0000,0,21.99,THCA PRODUCTS
RAZ LTX 25K WINTERGREEN,"7286650764, 7277797154",6972777971545,2,32.0,NICOTINE VAPES
RAZ LTX 25K CLEAR SAPPHIRE,7286650816,6972866508164,0,32.0,NICOTINE VAPES
MOCHI GUMMIES 10PK PASSION GUAVA,3511201037,735112010370,2,26.0,EDIBLES
MOCHI GUMMIES 10PK HAWAIIAN PUNCH,3511201013,735112010134,3,26.0,EDIBLES
TROPIC 3IN1 GRINDER PIPE LIGHTER,9871598988,198715989885,2,36.0,GRINDERS
TROPIC SWIRL GRINDER,9871549143,198715491432,3,21.99,GRINDERS
FUME INFINITY DRAGON FRUIT,4182173353,6941821733538,4,21.0,NICOTINE VAPES
FUME INFINITY SUMMER BLACK ICE,4182173366,6941821733668,0,21.0,NICOTINE VAPES
PULSAR 510 DL BATTERY,"4025081373, 4025081376, 4025081375, 4025081374",840250813759,2,35.0,DEVICES: BATTERIES & MODS
FUME ULTRA KIWI STRAWBERRY,7471014708,6974710147086,8,16.0,NICOTINE VAPES
RAZ 9K DRAGON FRUIT LEMONADE,7598405292,6975984052922,0,27.0,NICOTINE VAPES
RAW PAPER CLASSIC CONNOISSEUR KING + TIP ROLLING,1616517401,716165174011,12,4.0,ROLLING PAPERS & CONES
GEEKBAR 15K STONEMINTZ,1016428255,810164282552,0,26.0,NICOTINE VAPES
GEEKBAR 15K PEPPERMINTZ,1016428253,810164282538,0,26.0,NICOTINE VAPES
BIRTHDAY CAKE GRINDER,9999934979,0000,2,20.0,GRINDERS
FREEZABLE HAND PIPE,4011780133,640117801338,2,30.0,HOOKAH RELATED
RAZ 9K STRAWBERRY WATERMELON,"7031364211, 9011000022",8990110000224,4,27.0,NICOTINE VAPES
GEEKBAR X 25K STRAWBERRY KIWI ICE,1016428179,810164281791,0,30.0,NICOTINE VAPES
ZYN 3MG MENTHOL,0924992303,609249923035,4,9.99,TOBACCO PRODUCTS
GEEKBAR X 25K PEPPERMINTZ,1016428228,810164282286,0,30.0,NICOTINE VAPES
URB FLIGHT FUEL 710 CART 2GR INDICA GAS BERRY,1008884701,810088847011,0,29.99,THCA PRODUCTS
ZYN 3MG COFFEE,0924990401,0000,2,9.99,TOBACCO PRODUCTS
FUME 50MG LUSH ICE,4182170080,6941821700806,2,15.0,VAPE JUICES
FUME 50MG CLEAR,4182172971,0000,3,15.0,VAPE JUICES
FUME 50MG MANGO MINT,4182173015,6941821730155,2,30.0,VAPE JUICES
CAMEL CRUSH MENTHOL SILVER CIGARETTES,1230000094,01239439,9,14.99,TOBACCO PRODUCTS
SUPER LOOPER PEN 1GR HYBRID ANIMAL MINTZ,1011004732,810110047327,0,30.0,THCA PRODUCTS
SUPER LOOPER PEN 1GR INDICA MODIFIED GRAPE,1011004765,810110047655,0,30.0,THCA PRODUCTS
SUPER LOOPER PEN 1GR SATIVA ABRA CADABRA,1011004731,810110047310,0,30.0,THCA PRODUCTS
poseidon mackerel v2,7581983311,0000,0,12.0,DEVICES: BATTERIES & MODS
FRUIT MONSTER 3MG STRAWBERRY KIWI POMEGRANATE,1002278909,710022789097,0,18.0,VAPE JUICES
JAM MONSTER 3MG STRAWBERRY,1002278784,710022787840,0,18.0,VAPE JUICES
JAM MONSTER 3MG BLACKBERRY,1002278794,710022787949,0,18.0,VAPE JUICES
RAZ LTX 25K TRIPLE BERRY GUSH,"7031364876, 7826966072",6970313648760,5,32.0,NICOTINE VAPES
MARLBORO RED KING CIGARETTES,2820000357,02835727,7,12.5,TOBACCO PRODUCTS
CLOUD NURDZ 6MG ICED PINEAPPLE MANGO,0433564540,0000,2,18.0,VAPE JUICES
BACKWOODS 5PK SMOOTH,7161020344,071610203440,7,8.0,TOBACCO PRODUCTS
RAZ LTX 25K STRAWBERRY PEACH GUSH,"7031364844, 7826966053",6978269660539,2,32.0,NICOTINE VAPES
KREAM PEN 5GR HYBRID DESERT ORANGE,9584724964,795847249643,0,39.99,THCA PRODUCTS
GEEKBAR X 25K GRAPE SLUSH,1016428276,810164282767,2,30.0,NICOTINE VAPES
RAZ 9K STRAWBERRY ORANGE MANGO,7031364139,6970313641396,0,27.0,NICOTINE VAPES
GEEKBAR X 25K COOL MINT,1012543998,810125439988,4,30.0,NICOTINE VAPES
GEEKBAR 15K BLUEBERRY WATERMELON,1012543695,810125436956,4,26.0,NICOTINE VAPES
SUPER LOOPER PEN 1GR HYBRID SUNSET SHERBERT,1011004766,810110047662,0,30.0,THCA PRODUCTS
SUPER LOOPER PEN 1GR SATIVA LEMON SLUSHIE,1011004764,810110047648,0,30.0,THCA PRODUCTS
SUPER LOOPER PEN 1GR INDICA APPLES & BANANAS,1011004733,810110047334,0,30.0,THCA PRODUCTS
AQUA MENTHOL 3MG PURE,0175420417,601754204173,1,12.0,VAPE JUICES
SAD BOY SALT 48MG BUTTER COOKIE,8004289300,780042893005,0,15.0,VAPE JUICES
NAKED 12MG CRISP MENTHOL,4009460153,840094601536,1,18.0,VAPE JUICES
SMOK NOVO X KIT BLACK COBRA,4069564795,6940695647958,0,46.0,DEVICES: BATTERIES & MODS
SMOK NOVO 3 KIT RED COBRA,4069564732,6940695647323,1,30.0,DEVICES: BATTERIES & MODS
HI DRIP ICE 3MG NECTARINE LYCHEE,5001399794,0000,0,18.0,VAPE JUICES
RAZ LTX 25K GEORGIA PEACH,"7286650774, 7826966037, 9011000102",8990110001023,8,32.0,NICOTINE VAPES
EXOTIC CARTS PEN 1GR,9999939398,0000,0,35.0,THCA PRODUCTS
RAZ LTX 25K STRAWBERRY BURST,"7286650756, 7826966042",6978269660423,1,32.0,NICOTINE VAPES
FUME EXTRA SUMMER BLACK ICE,7471014700,6974710147000,3,13.0,NICOTINE VAPES
RAZ LTX 25K BLUE RAZ GUSH,7031364858,6970313648586,0,32.0,NICOTINE VAPES
RAZ LTX 25K TROPICAL GUSH,"7031364856, 7826966038",6978269660386,2,32.0,NICOTINE VAPES
RAZ 9K TOBACCO,7598405522,6975984055220,0,27.0,NICOTINE VAPES
FUME EXTRA MIAMI MINT,7471014668,6974710146683,5,13.0,NICOTINE VAPES
FUME ZERO PEACH ICE,4182171236,6941821712366,0,15.0,NICOTINE VAPES
GAME GRAPE,3170005805,031700058053,20,1.5,TOBACCO PRODUCTS
GAME HONEY,3170005803,031700058039,15,1.5,TOBACCO PRODUCTS
GEEKBAR X 25K BLUE RANCHER,1012543828,810125438288,0,30.0,NICOTINE VAPES
GEEKBAR X 25K STRAWBERRY WATERMELON,1016428177,810164281777,0,30.0,NICOTINE VAPES
TORCH PEN PRESSURE 3.5GR SATIVA ZKITTLE POP,1014247859,810142478595,0,30.0,THCA PRODUCTS
TORCH PEN PRESSURE 3.5GR INDICA BLACK CHERRY GELATO,1014247881,810142478816,0,30.0,THCA PRODUCTS
SMAKD CART 2GR INDICA PURPLE OCTANE,8834522307,288345223074,0,25.0,THCA PRODUCTS
SMAKD CART 2GR HYBRID LEMON RUNTZ,8834522309,288345223098,2,25.0,THCA PRODUCTS
FLAMINGO 25K COLA ICE,6855682718,768556827181,2,16.99,NICOTINE VAPES
FLAMINGO 25K RAINBOW CANDY,6855682716,768556827167,3,16.99,NICOTINE VAPES
FLAMINGO 25K BLUEBERRY ICE,6855682712,0000,5,16.99,NICOTINE VAPES
FLAMINGO 25K WATERMELON ICE,6855682709,768556827099,0,16.99,NICOTINE VAPES
FLAMINGO 25K PINK LEMONADE,6855682714,768556827143,2,16.99,NICOTINE VAPES
FLAMINGO 25K MIAMI MINT,6855682710,768556827105,0,16.99,NICOTINE VAPES
FLAMINGO 25K MANGO ICE,6855682715,768556827150,2,16.99,NICOTINE VAPES
FLAMINGO 25K CLEAN CREAM,6855682711,0000,5,16.99,NICOTINE VAPES
FLAMINGO 25K JUICY PEACH ICE,6855682713,768556827136,3,16.99,NICOTINE VAPES
FLAMINGO 25K UNICORN,6855682717,768556827174,0,16.99,NICOTINE VAPES
LIFTED LOLLIES WATERMELON,7882216078,678822160785,0,3.0,EDIBLES
RAZ LTX 25K BLUEBERRY PUNCH,"7827153002, 7827153041, 7277797142",6972777971422,0,32.0,NICOTINE VAPES
AL FAKHER 50G MELON,9110816157,0000,10,5.99,HOOKAH RELATED
FUME 50MG BLACK ICE,4182170082,6941821700820,2,15.0,VAPE JUICES
CAMEL CRUSH MENTHOL KINGS CIGARETTES,1230000093,01239332,2,14.99,TOBACCO PRODUCTS
SWISHER SWEETS 2PK COOKIES N CREAM,2590022545,025900225452,27,1.5,TOBACCO PRODUCTS
DOZO PEN 2.5GR INDICA PAPAYA HONEY DEW,0985117149,609851171497,0,40.0,THCA PRODUCTS
DOZO PEN 2.5GR HYBRID RAINBOW ROPES,0985117147,609851171473,0,40.0,THCA PRODUCTS
DOZO PEN 2.5GR SATIVA TWISTED TWIZZLERS,0985117155,609851171558,0,40.0,THCA PRODUCTS
DOZO PEN 2.5GR SATIVA RASPBERRY LEMONADE,0985117159,609851171596,0,40.0,THCA PRODUCTS
COOKIES PEN 3GR SATIVA  APPLES BANANAS,9568228739,695682287391,4,35.0,THCA PRODUCTS
COOKIES PEN 3GR SATIVA BLUE RAZ,9568228740,695682287407,1,35.0,THCA PRODUCTS
LOOSELEAF BLUEBERRY MUFFIN CRUSH,4297884550,742978845503,0,5.0,TOBACCO PRODUCTS
SHRED MASTER GRINDERS,9999975267,0000,0,10.99,GRINDERS
SHROOMZ BLEND 6000MG WHITE CHOCOLATE,7744346618,977443466185,0,35.0,EDIBLES
HQD CUVIE PLUS TRIPLE BERRY,2374201546,6923742015467,3,14.0,NICOTINE VAPES
BB PEN 1GR SATIVA,"9823228214, 9823228215",598232282146,0,17.99,THCA PRODUCTS
DOZO PEN 2.5GR SATIVA CANDY LAND,0985117161,609851171619,0,40.0,THCA PRODUCTS
DOZO PEN 2.5GR SATIVA BLUEBERRY BLAST,0985117163,609851171633,0,40.0,THCA PRODUCTS
DOZO PEN 2.5GR HYBRID LEMON CHERRY GELATO,0985117145,609851171459,0,40.0,THCA PRODUCTS
HQD CUVIE PLUS SOUR APPLE ICE,"2374201534, 2374202050",6923742020508,7,14.0,NICOTINE VAPES
HQD CUVIE PLUS MEXICAN MANGO,2374201525,6923742015252,2,14.0,NICOTINE VAPES
LOOSELEAF COOKIES CINNAMON MILK,"1015986344, 1015986277",810159862776,13,3.0,TOBACCO PRODUCTS
FUME PRO 30K STRAWBERRY BANANA,4182173560,6941821735600,2,30.0,NICOTINE VAPES
FUME PRO 30K MIAMI MINT,4182173567,6941821735679,10,30.0,NICOTINE VAPES
FUME PRO 30K FLORIDA TROPICAL BREEZE,4182173562,6941821735624,0,30.0,NICOTINE VAPES
FUME PRO 30K DUBAI CHOCOLATE,4182173569,6941821735693,5,30.0,NICOTINE VAPES
FUME PRO 30K POLAR ICE,4182173568,6941821735686,3,30.0,NICOTINE VAPES
FUME PRO 30K FREEZER ICE,4182173553,6941821735532,6,30.0,NICOTINE VAPES
FUME PRO 30K STRAWBERRY WIND,4182173556,6941821735563,4,30.0,NICOTINE VAPES
FUME PRO 30K PEACH ICE,4182173555,6941821735556,2,30.0,NICOTINE VAPES
COOKIES PEN 3GR SATIVA TEQUILA SUNRISE,9568228742,695682287421,0,35.0,THCA PRODUCTS
POSEIDON DELFINO V2,7581983310,6975819833108,3,19.99,DEVICES: BATTERIES & MODS
ZYN 3MG SPEARMINT,0924990201,609249902016,4,9.99,TOBACCO PRODUCTS
ZYN 6MG WINTERGREEN,0924990302,609249903020,3,9.99,TOBACCO PRODUCTS
COOKIES PEN 3GR INDICA ADIOS MOTHER FCKER,9568229024,695682290247,5,35.0,THCA PRODUCTS
RAZ LTX 25K TRIPLE BERRY PUNCH,"7827153004, 7826966078",6978269660782,4,32.0,NICOTINE VAPES
ZYN 3MG COOL MINT,0924990004,609249900043,1,9.99,TOBACCO PRODUCTS
UFO GRINDER,9999915975,0000,2,25.0,GRINDERS
YOCAN CYLO DEVICE KIT,7588608511,6975886085110,1,40.0,DEVICES: BATTERIES & MODS
PULSAR APX SMOKER V3 KIT,4025080034,840250800346,1,75.0,DEVICES: BATTERIES & MODS
YOCAN EVOLVE PEN KIT SILVER,7115422241,6971154222416,1,35.0,DEVICES: BATTERIES & MODS
YOCAN ARMOR PEN KIT ROYAL BLUE,7115422309,6971154223093,1,25.0,DEVICES: BATTERIES & MODS
VAPORESSO XROS 3 KIT FRESH GREEN,4349863307,6943498633074,0,35.0,DEVICES: BATTERIES & MODS
BLACK & MILD WINE SINGLE PLASTIC TIP,"7013710523, 7013783232",070137105237,26,1.5,TOBACCO PRODUCTS
MOCHI GUMMIES 2PK,"6915218206, 6915218203, 6915218200, 6915218209, 6915218212, 6915218197",769152182063,29,8.99,EDIBLES
BB PEN 1GR INDICA,"9823228212, 9823228213",598232282122,4,17.99,THCA PRODUCTS
BB PEN 1GR HYBRID,"9823228216, 9823228217",598232282177,2,17.99,THCA PRODUCTS
SHRUMFUZED 2PK GUMMY BLEND,6616272434,766162724344,2,9.99,EDIBLES
SUPER LOOPER PEN 1GR SATIVA LAUGHING GAS,1011004734,810110047341,0,30.0,THCA PRODUCTS
SWISHER SWEETS MINI TWIN PK,2590020604,025900206048,5,10.0,TOBACCO PRODUCTS
KING WRAPS CIGARS,1172045832,611720458325,3,1.0,TOBACCO PRODUCTS
ROLLING BLUNTS 2PK SWEET,8813592003,788135920034,1,1.0,TOBACCO PRODUCTS
ROLLING BLUNTS 2PK WHITE GRAPE,8813591001,788135910011,1,1.0,TOBACCO PRODUCTS
BLUNT MASTER 2PK CIGAR WRAPS NATURAL,1261501005,812615010059,17,1.0,TOBACCO PRODUCTS
BLUNT MASTER 2PK CIGAR WRAPS KUSH,1261501003,812615010035,0,1.0,TOBACCO PRODUCTS
COCO NARA CHARCOAL 60CT BOX,8700055311,5287000553117,0,12.99,HOOKAH RELATED
LOOSELEAF COTTON CANDY CRUSH,5823873568,658238735685,7,5.0,TOBACCO PRODUCTS
PILLOW TALK NIC CONTROL 40K SIMPLE MINT,1202409055,812024090550,0,15.99,NICOTINE VAPES
NEWPORT BOX CIGARETTES,2610000575,02657512,6,12.99,TOBACCO PRODUCTS
RAZ LTX 25K FROZEN DRAGONFRUIT LEMON,7286650744,6972866507440,0,32.0,NICOTINE VAPES
CUVIE 2.0 NO NICOTINE STRAWBERRY BANANA,3710545792,6937105457924,4,15.0,NICOTINE VAPES
CUVIE 2.0 NO NICOTINE BLACK ICE,3710545796,6937105457962,2,15.0,NICOTINE VAPES
CUVIE 2.0 NO NICOTINE MINT,3710545800,6937105458006,0,15.0,NICOTINE VAPES
YOCAN ADAPTER,9999944613,0000,5,5.0,DEVICES: BATTERIES & MODS
HQD CUVIE PLUS LUXURY MINT,"2374201519, 2374202144",6923742015191,10,14.0,NICOTINE VAPES
